frame.time_epoch	frame.protocols	frame.len	ip.src	ip.dst	tcp.srcport	tcp.dstport	tcp.port	tcp.len	tcp.seq	tcp.ack	tcp.flags.ack	tcp.flags.syn
1596425484.333860035	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	95645	1	0
1596425484.333868166	eth:ethertype:ip:tcp:ssh	5858	192.168.0.158	192.168.0.1	22	35658	22	5792	118813	68693	1	0
1596425484.333873781	eth:ethertype:ip:tcp:ssh	4674	192.168.0.158	192.168.0.1	22	35658	22	4608	124605	68693	1	0
1596425484.334051418	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	117365	1	0
1596425484.334243088	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	124605	1	0
1596425484.334250987	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	129213	1	0
1596425484.335165171	eth:ethertype:ip:tcp:ssh	11650	192.168.0.158	192.168.0.1	22	35658	22	11584	129213	68693	1	0
1596425484.335182722	eth:ethertype:ip:tcp:ssh	4902	192.168.0.158	192.168.0.1	22	35658	22	4836	140797	68693	1	0
1596425484.335388912	eth:ethertype:ip:tcp:ssh	11650	192.168.0.158	192.168.0.1	22	35658	22	11584	145633	68693	1	0
1596425484.335463209	eth:ethertype:ip:tcp:ssh	4902	192.168.0.158	192.168.0.1	22	35658	22	4836	157217	68693	1	0
1596425484.335479203	eth:ethertype:ip:tcp:ssh	11650	192.168.0.158	192.168.0.1	22	35658	22	11584	162053	68693	1	0
1596425484.335637252	eth:ethertype:ip:tcp:ssh	11650	192.168.0.158	192.168.0.1	22	35658	22	11584	173637	68693	1	0
1596425484.335645754	eth:ethertype:ip:tcp:ssh	9738	192.168.0.158	192.168.0.1	22	35658	22	9672	185221	68693	1	0
1596425484.335646667	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	145633	1	0
1596425484.335661026	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	152873	1	0
1596425484.335824973	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	157217	1	0
1596425484.335834886	eth:ethertype:ip:tcp:ssh	16486	192.168.0.158	192.168.0.1	22	35658	22	16420	194893	68693	1	0
1596425484.335844420	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	166397	1	0
1596425484.335849604	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	173637	1	0
1596425484.335852489	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	180877	1	0
1596425484.336016634	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	188117	1	0
1596425484.336020988	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	194893	1	0
1596425484.336027139	eth:ethertype:ip:tcp:ssh	32906	192.168.0.158	192.168.0.1	22	35658	22	32840	211313	68693	1	0
1596425484.336197906	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	202133	1	0
1596425484.336208118	eth:ethertype:ip:tcp:ssh	16486	192.168.0.158	192.168.0.1	22	35658	22	16420	244153	68693	1	0
1596425484.336219124	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	209373	1	0
1596425484.336222146	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	211313	1	0
1596425484.336389950	eth:ethertype:ip:tcp:ssh	16486	192.168.0.158	192.168.0.1	22	35658	22	16420	260573	68693	1	0
1596425484.336568253	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	233033	1	0
1596425484.336579120	eth:ethertype:ip:tcp:ssh	32906	192.168.0.158	192.168.0.1	22	35658	22	32840	276993	68693	1	0
1596425484.336594320	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	240273	1	0
1596425484.336597731	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	247049	1	0
1596425484.336602033	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	254289	1	0
1596425484.336804773	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	260573	1	0
1596425484.336813333	eth:ethertype:ip:tcp:ssh	32906	192.168.0.158	192.168.0.1	22	35658	22	32840	309833	68693	1	0
1596425484.336832660	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	267813	1	0
1596425484.336837597	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	275053	1	0
1596425484.336839849	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	281337	1	0
1596425484.336987933	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	288577	1	0
1596425484.336996171	eth:ethertype:ip:tcp:ssh	16486	192.168.0.158	192.168.0.1	22	35658	22	16420	342673	68693	1	0
1596425484.337170920	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	317073	1	0
1596425484.337181082	eth:ethertype:ip:tcp:ssh	32906	192.168.0.158	192.168.0.1	22	35658	22	32840	359093	68693	1	0
1596425484.337407142	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	331553	1	0
1596425484.337414338	eth:ethertype:ip:tcp:ssh	49326	192.168.0.158	192.168.0.1	22	35658	22	49260	391933	68693	1	0
1596425484.337428509	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	345569	1	0
1596425484.337783073	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	373573	1	0
1596425484.337789478	eth:ethertype:ip:tcp:ssh	44954	192.168.0.158	192.168.0.1	22	35658	22	44888	441193	68693	1	0
1596425484.337802015	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	380813	1	0
1596425484.337967183	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	409309	1	0
1596425484.337974547	eth:ethertype:ip:tcp:ssh	37278	192.168.0.158	192.168.0.1	22	35658	22	37212	486081	68693	1	0
1596425484.338203510	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	438269	1	0
1596425484.338210602	eth:ethertype:ip:tcp:ssh	32906	192.168.0.158	192.168.0.1	22	35658	22	32840	523293	68693	1	0
1596425484.338577261	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	458569	1	0
1596425484.338679389	eth:ethertype:ip:tcp:ssh	34818	192.168.0.158	192.168.0.1	22	35658	22	34752	556133	68693	1	0
1596425484.338819324	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	487529	1	0
1596425484.338868070	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	516489	1	0
1596425484.338875437	eth:ethertype:ip:tcp:ssh	47414	192.168.0.158	192.168.0.1	22	35658	22	47348	590885	68693	1	0
1596425484.339062458	eth:ethertype:ip:tcp:ssh	16486	192.168.0.158	192.168.0.1	22	35658	22	16420	638233	68693	1	0
1596425484.339106865	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	537773	1	0
1596425484.339371125	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	566269	1	0
1596425484.339379068	eth:ethertype:ip:tcp:ssh	49326	192.168.0.158	192.168.0.1	22	35658	22	49260	654653	68693	1	0
1596425484.339518789	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	595229	1	0
1596425484.339711674	eth:ethertype:ip:tcp:ssh	50746	192.168.0.158	192.168.0.1	22	35658	22	50680	703913	68693	1	0
1596425484.339903054	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	624189	1	0
1596425484.340008937	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	652713	1	0
1596425484.340199782	eth:ethertype:ip:tcp:ssh	64326	192.168.0.158	192.168.0.1	22	35658	22	64260	754593	68693	1	0
1596425484.340381843	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	673477	1	0
1596425484.340476927	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	702437	1	0
1596425484.340666585	eth:ethertype:ip:tcp:ssh	21786	192.168.0.158	192.168.0.1	22	35658	22	21720	818853	68693	1	0
1596425484.340675452	eth:ethertype:ip:tcp:ssh	33370	192.168.0.158	192.168.0.1	22	35658	22	33304	840573	68693	1	0
1596425484.340712107	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	729977	1	0
1596425484.341046764	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	751697	1	0
1596425484.341114659	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	780657	1	0
1596425484.341165301	eth:ethertype:ip:tcp:ssh	43506	192.168.0.158	192.168.0.1	22	35658	22	43440	873877	68693	1	0
1596425484.341176221	eth:ethertype:ip:tcp:ssh	43506	192.168.0.158	192.168.0.1	22	35658	22	43440	917317	68693	1	0
1596425484.341365372	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	809617	1	0
1596425484.341748093	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	830437	1	0
1596425484.341756258	eth:ethertype:ip:tcp:ssh	31922	192.168.0.158	192.168.0.1	22	35658	22	31856	960757	68693	1	0
1596425484.341795234	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	859397	1	0
1596425484.341969695	eth:ethertype:ip:tcp:ssh	43506	192.168.0.158	192.168.0.1	22	35658	22	43440	992613	68693	1	0
1596425484.342161521	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	888357	1	0
1596425484.342235849	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	910077	1	0
1596425484.342429025	eth:ethertype:ip:tcp:ssh	43506	192.168.0.158	192.168.0.1	22	35658	22	43440	1036053	68693	1	0
1596425484.342475509	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	939037	1	0
1596425484.342725379	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	967997	1	0
1596425484.342728014	eth:ethertype:ip:tcp:ssh	51406	192.168.0.158	192.168.0.1	22	35658	22	51340	1079493	68693	1	0
1596425484.342884265	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	989717	1	0
1596425484.343080381	eth:ethertype:ip:tcp:ssh	49326	192.168.0.158	192.168.0.1	22	35658	22	49260	1130833	68693	1	0
1596425484.343268599	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1018677	1	0
1596425484.343344601	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1040397	1	0
1596425484.343609633	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1069357	1	0
1596425484.343852135	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1098317	1	0
1596425484.343860220	eth:ethertype:ip:tcp:ssh	53642	192.168.0.158	192.168.0.1	22	35658	22	53576	1180093	68693	1	0
1596425484.344031545	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1120037	1	0
1596425484.344221416	eth:ethertype:ip:tcp:ssh	61430	192.168.0.158	192.168.0.1	22	35658	22	61364	1233669	68693	1	0
1596425484.344409939	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1148209	1	0
1596425484.344672041	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1177169	1	0
1596425484.344679607	eth:ethertype:ip:tcp:ssh	63778	192.168.0.158	192.168.0.1	22	35658	22	63712	1295033	68693	1	0
1596425484.344698090	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1197469	1	0
1596425484.344959692	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1219189	1	0
1596425484.344963659	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1233669	1	0
1596425484.345151842	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1248149	1	0
1596425484.345354827	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1269869	1	0
1596425484.345359954	eth:ethertype:ip:tcp:ssh	31922	192.168.0.158	192.168.0.1	22	35658	22	31856	1358745	68693	1	0
1596425484.345370226	eth:ethertype:ip:tcp:ssh	65226	192.168.0.158	192.168.0.1	22	35658	22	65160	1390601	68693	1	0
1596425484.345427813	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1291589	1	0
1596425484.345788106	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1312409	1	0
1596425484.345794500	eth:ethertype:ip:tcp:ssh	65226	192.168.0.158	192.168.0.1	22	35658	22	65160	1455761	68693	1	0
1596425484.345814289	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1326889	1	0
1596425484.346076972	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1355849	1	0
1596425484.346267974	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1377569	1	0
1596425484.346459864	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1399289	1	0
1596425484.346651570	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1421009	1	0
1596425484.346657032	eth:ethertype:ip:tcp:ssh	65226	192.168.0.158	192.168.0.1	22	35658	22	65160	1520921	68693	1	0
1596425484.346674885	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1428249	1	0
1596425484.346831531	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1457209	1	0
1596425484.347023155	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1478929	1	0
1596425484.347215863	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1500649	1	0
1596425484.347220312	eth:ethertype:ip:tcp:ssh	65226	192.168.0.158	192.168.0.1	22	35658	22	65160	1586081	68693	1	0
1596425484.347235456	eth:ethertype:ip:tcp:ssh	65226	192.168.0.158	192.168.0.1	22	35658	22	65160	1651241	68693	1	0
1596425484.347383290	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1522369	1	0
1596425484.347575335	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1536849	1	0
1596425484.347770054	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1558569	1	0
1596425484.347777083	eth:ethertype:ip:tcp:ssh	65226	192.168.0.158	192.168.0.1	22	35658	22	65160	1716401	68693	1	0
1596425484.347898037	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1580289	1	0
1596425484.348088947	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1602009	1	0
1596425484.348281361	eth:ethertype:ip:tcp:ssh	65226	192.168.0.158	192.168.0.1	22	35658	22	65160	1781561	68693	1	0
1596425484.348329140	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1623729	1	0
1596425484.348569663	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1652689	1	0
1596425484.348708666	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1674409	1	0
1596425484.348761017	eth:ethertype:ip:tcp:ssh	64766	192.168.0.158	192.168.0.1	22	35658	22	64700	1846721	68693	1	0
1596425484.348859642	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1696129	1	0
1596425484.349052861	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1717849	1	0
1596425484.349246293	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1739569	1	0
1596425484.349421662	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1761289	1	0
1596425484.349615358	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1783009	1	0
1596425484.349807517	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1804729	1	0
1596425484.349967038	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1826449	1	0
1596425484.350160374	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1848169	1	0
1596425484.350351762	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1862649	1	0
1596425484.350514504	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1884369	1	0
1596425484.350704542	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1911421	1	0
1596425484.389002492	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	1911421	68693	1	0
1596425484.431627356	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1911657	1	0
1596425484.605248822	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	1911657	68693	1	0
1596425484.605541132	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1911749	1	0
1596425484.650739127	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	1911749	68693	1	0
1596425484.651047774	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68693	1911985	1	0
1596425484.715426171	eth:ethertype:ip:tcp:ssh	102	192.168.0.1	192.168.0.158	35658	22	35658	36	68693	1911985	1	0
1596425484.759038203	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	1911985	68729	1	0
1596425484.782055469	eth:ethertype:ip:tcp:ssh	102	192.168.0.1	192.168.0.158	35658	22	35658	36	68729	1911985	1	0
1596425484.782087862	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	1911985	68765	1	0
1596425484.888065642	eth:ethertype:ip:tcp:ssh	102	192.168.0.1	192.168.0.158	35658	22	35658	36	68765	1911985	1	0
1596425484.888108700	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	1911985	68801	1	0
1596425485.108068846	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	1911985	68801	1	0
1596425485.108381358	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68801	1912221	1	0
1596425485.119281764	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	1912221	68801	1	0
1596425485.119564672	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68801	1912313	1	0
1596425485.164321685	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	1912313	68801	1	0
1596425485.164603662	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68801	1912549	1	0
1596425485.198377264	eth:ethertype:ip:tcp:ssh	102	192.168.0.1	192.168.0.158	35658	22	35658	36	68801	1912549	1	0
1596425485.198426393	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	1912549	68837	1	0
1596425485.200534372	eth:ethertype:ip:tcp:ssh	102	192.168.0.1	192.168.0.158	35658	22	35658	36	68837	1912549	1	0
1596425485.200549323	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	1912549	68873	1	0
1596425485.312597188	eth:ethertype:ip:tcp:ssh	16486	192.168.0.158	192.168.0.1	22	35658	22	16420	1912549	68873	1	0
1596425485.312688396	eth:ethertype:ip:tcp:ssh	16486	192.168.0.158	192.168.0.1	22	35658	22	16420	1928969	68873	1	0
1596425485.312832786	eth:ethertype:ip:tcp:ssh	9286	192.168.0.158	192.168.0.1	22	35658	22	9220	1945389	68873	1	0
1596425485.313004202	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68873	1919789	1	0
1596425485.313018618	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68873	1928969	1	0
1596425485.313021832	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68873	1933313	1	0
1596425485.313181743	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68873	1940553	1	0
1596425485.313183776	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68873	1945389	1	0
1596425485.313185935	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68873	1954077	1	0
1596425485.324852134	eth:ethertype:ip:tcp:ssh	166	192.168.0.1	192.168.0.158	35658	22	35658	100	68873	1954609	1	0
1596425485.324946814	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	1954609	68973	1	0
1596425485.328071875	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	1954609	68973	1	0
1596425485.371621060	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68973	1954685	1	0
1596425485.372922241	eth:ethertype:ip:tcp:ssh	3910	192.168.0.158	192.168.0.1	22	35658	22	3844	1954685	68973	1	0
1596425485.373243213	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68973	1958529	1	0
1596425485.426849508	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	1958529	68973	1	0
1596425485.427134234	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68973	1958765	1	0
1596425485.463960657	eth:ethertype:ip:tcp:ssh	342	192.168.0.158	192.168.0.1	22	35658	22	276	1958765	68973	1	0
1596425485.464256134	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68973	1959041	1	0
1596425485.631259923	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	1959041	68973	1	0
1596425485.631550219	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	68973	1959133	1	0
1596425485.638144460	eth:ethertype:ip:tcp:ssh	286	192.168.0.1	192.168.0.158	35658	22	35658	220	68973	1959133	1	0
1596425485.638945287	eth:ethertype:ip:tcp:ssh	214	192.168.0.158	192.168.0.1	22	35658	22	148	1959133	69193	1	0
1596425485.675927441	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	1959281	69193	1	0
1596425485.676216019	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	69193	1959517	1	0
1596425485.679099629	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	1959517	69193	1	0
1596425485.719623216	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	69193	1959593	1	0
1596425485.810710107	eth:ethertype:ip:tcp:ssh	102	192.168.0.1	192.168.0.158	35658	22	35658	36	69193	1959593	1	0
1596425485.851057017	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	1959593	69229	1	0
1596425486.064009916	eth:ethertype:ip:tcp:ssh	294	192.168.0.158	192.168.0.1	22	35658	22	228	1959593	69229	1	0
1596425486.064316741	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	69229	1959821	1	0
1596425486.114139659	eth:ethertype:ip:tcp:ssh	102	192.168.0.1	192.168.0.158	35658	22	35658	36	69229	1959821	1	0
1596425486.114190496	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	1959821	69265	1	0
1596425486.143136381	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	1959821	69265	1	0
1596425486.143420033	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	69265	1959913	1	0
1596425486.187919884	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	1959913	69265	1	0
1596425486.188209217	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	69265	1960149	1	0
1596425486.306843442	eth:ethertype:ip:tcp:ssh	118	192.168.0.1	192.168.0.158	35658	22	35658	52	69265	1960149	1	0
1596425486.351061281	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	1960149	69317	1	0
1596425486.430150968	eth:ethertype:ip:tcp:ssh	102	192.168.0.1	192.168.0.158	35658	22	35658	36	69317	1960149	1	0
1596425486.430204359	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	1960149	69353	1	0
1596425486.655371708	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	1960149	69353	1	0
1596425486.655667832	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	69353	1960241	1	0
1596425486.700060059	eth:ethertype:ip:tcp:ssh	462	192.168.0.158	192.168.0.1	22	35658	22	396	1960241	69353	1	0
1596425486.700349581	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	69353	1960637	1	0
1596425486.726974678	eth:ethertype:ip:tcp:ssh	102	192.168.0.1	192.168.0.158	35658	22	35658	36	69353	1960637	1	0
1596425486.727008076	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	1960637	69389	1	0
1596425487.168346098	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	1960637	69389	1	0
1596425487.211644498	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	69389	1960729	1	0
1596425487.212431623	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	1960729	69389	1	0
1596425487.212696144	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	69389	1960965	1	0
1596425487.569766132	eth:ethertype:ip:tcp:ssh	294	192.168.0.158	192.168.0.1	22	35658	22	228	1960965	69389	1	0
