frame.time_epoch	frame.protocols	frame.len	ip.src	ip.dst	tcp.srcport	tcp.dstport	tcp.port	tcp.len	tcp.seq	tcp.ack	tcp.flags.ack	tcp.flags.syn
1596422056.255575647	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	478801	549397	1	0
1596422056.300583444	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	549397	478801	1	0
1596422056.300878939	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	478801	549633	1	0
1596422056.490268243	eth:ethertype:ip:tcp:ssh	462	192.168.0.1	192.168.0.158	35658	22	35658	396	478801	549633	1	0
1596422056.491224476	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	549633	479197	1	0
1596422056.491490338	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	479197	549709	1	0
1596422056.767132690	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	549709	479197	1	0
1596422056.767429483	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	479197	549801	1	0
1596422056.812209870	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	549801	479197	1	0
1596422056.812501777	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	479197	550037	1	0
1596422056.924005201	eth:ethertype:ip:tcp:ssh	118	192.168.0.1	192.168.0.158	35658	22	35658	52	479197	550037	1	0
1596422056.967040384	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	550037	479249	1	0
1596422056.967343675	eth:ethertype:ip:tcp:ssh	462	192.168.0.1	192.168.0.158	35658	22	35658	396	479249	550037	1	0
1596422056.967354719	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	550037	479645	1	0
1596422056.968299579	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	550037	479645	1	0
1596422056.968565883	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	479645	550113	1	0
1596422057.279049403	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	550113	479645	1	0
1596422057.279337605	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	479645	550205	1	0
1596422057.326511843	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	550205	479645	1	0
1596422057.326796780	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	479645	550441	1	0
1596422057.412298978	eth:ethertype:ip:tcp:ssh	462	192.168.0.1	192.168.0.158	35658	22	35658	396	479645	550441	1	0
1596422057.413252339	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	550441	480041	1	0
1596422057.413568363	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	480041	550517	1	0
1596422057.791562313	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	550517	480041	1	0
1596422057.791862765	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	480041	550609	1	0
1596422057.836685887	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	550609	480041	1	0
1596422057.836983714	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	480041	550845	1	0
1596422058.026066661	eth:ethertype:ip:tcp:ssh	498	192.168.0.1	192.168.0.158	35658	22	35658	432	480041	550845	1	0
1596422058.026702415	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	550845	480473	1	0
1596422058.026973894	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	480473	550921	1	0
1596422058.303270989	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	550921	480473	1	0
1596422058.303572131	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	480473	551013	1	0
1596422058.352043390	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	551013	480473	1	0
1596422058.352334940	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	480473	551249	1	0
1596422058.640313047	eth:ethertype:ip:tcp:ssh	462	192.168.0.1	192.168.0.158	35658	22	35658	396	480473	551249	1	0
1596422058.641428293	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	551249	480869	1	0
1596422058.641695902	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	480869	551325	1	0
1596422058.815150344	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	551325	480869	1	0
1596422058.815426646	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	480869	551417	1	0
1596422058.860417485	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	551417	480869	1	0
1596422058.860717766	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	480869	551653	1	0
1596422058.948045362	eth:ethertype:ip:tcp:ssh	462	192.168.0.1	192.168.0.158	35658	22	35658	396	480869	551653	1	0
1596422058.948890228	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	551653	481265	1	0
1596422058.949159657	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	481265	551729	1	0
1596422059.327194836	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	551729	481265	1	0
1596422059.327485394	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	481265	551821	1	0
1596422059.372204473	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	551821	481265	1	0
1596422059.372488985	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	481265	552057	1	0
1596422059.562073804	eth:ethertype:ip:tcp:ssh	462	192.168.0.1	192.168.0.158	35658	22	35658	396	481265	552057	1	0
1596422059.563119064	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	552057	481661	1	0
1596422059.563385557	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	481661	552133	1	0
1596422059.839293412	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	552133	481661	1	0
1596422059.839591779	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	481661	552225	1	0
1596422059.884318483	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	552225	481661	1	0
1596422059.884602851	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	481661	552461	1	0
1596422060.178031810	eth:ethertype:ip:tcp:ssh	142	192.168.0.1	192.168.0.158	35658	22	35658	76	481661	552461	1	0
1596422060.219064561	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	552461	481737	1	0
1596422060.219362236	eth:ethertype:ip:tcp:ssh	422	192.168.0.1	192.168.0.158	35658	22	35658	356	481737	552461	1	0
1596422060.219372617	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	552461	482093	1	0
1596422060.220579424	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	552461	482093	1	0
1596422060.220861101	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	482093	552537	1	0
1596422060.351252201	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	552537	482093	1	0
1596422060.351535754	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	482093	552629	1	0
1596422060.396305436	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	552629	482093	1	0
1596422060.396591162	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	482093	552865	1	0
1596422060.416055406	eth:ethertype:ip:tcp:ssh	142	192.168.0.1	192.168.0.158	35658	22	35658	76	482093	552865	1	0
1596422060.459075005	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	552865	482169	1	0
1596422060.462086298	eth:ethertype:ip:tcp:ssh	422	192.168.0.1	192.168.0.158	35658	22	35658	356	482169	552865	1	0
1596422060.462102476	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	552865	482525	1	0
1596422060.463076625	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	552865	482525	1	0
1596422060.503539642	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	482525	552941	1	0
1596422060.867108196	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	552941	482525	1	0
1596422060.867401040	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	482525	553033	1	0
1596422060.912058386	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	553033	482525	1	0
1596422060.912347948	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	482525	553269	1	0
1596422061.100063366	eth:ethertype:ip:tcp:ssh	462	192.168.0.1	192.168.0.158	35658	22	35658	396	482525	553269	1	0
1596422061.100994992	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	553269	482921	1	0
1596422061.101264924	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	482921	553345	1	0
1596422061.407379410	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	553345	482921	1	0
1596422061.407673824	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	482921	553437	1	0
1596422061.452523949	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	553437	482921	1	0
1596422061.452821242	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	482921	553673	1	0
1596422061.712554778	eth:ethertype:ip:tcp:ssh	462	192.168.0.1	192.168.0.158	35658	22	35658	396	482921	553673	1	0
1596422061.713666716	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	553673	483317	1	0
1596422061.713938864	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	483317	553749	1	0
1596422061.919200183	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	553749	483317	1	0
1596422061.919409121	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	483317	553841	1	0
1596422061.964229432	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	553841	483317	1	0
1596422061.964525730	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	483317	554077	1	0
1596422062.018549571	eth:ethertype:ip:tcp:ssh	142	192.168.0.1	192.168.0.158	35658	22	35658	76	483317	554077	1	0
1596422062.059060601	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	554077	483393	1	0
1596422062.059367761	eth:ethertype:ip:tcp:ssh	422	192.168.0.1	192.168.0.158	35658	22	35658	356	483393	554077	1	0
1596422062.059376927	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	554077	483749	1	0
1596422062.060393087	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	554077	483749	1	0
1596422062.060657600	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	483749	554153	1	0
1596422062.435058424	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	554153	483749	1	0
1596422062.435346984	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	483749	554245	1	0
1596422062.480184848	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	554245	483749	1	0
1596422062.480473111	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	483749	554481	1	0
1596422062.634097354	eth:ethertype:ip:tcp:ssh	462	192.168.0.1	192.168.0.158	35658	22	35658	396	483749	554481	1	0
1596422062.635313371	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	554481	484145	1	0
1596422062.635587661	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	484145	554557	1	0
1596422062.854765042	eth:ethertype:ip:tcp:ssh	118	192.168.0.1	192.168.0.158	35658	22	35658	52	484145	554557	1	0
1596422062.895049266	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	554557	484197	1	0
1596422062.975266445	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	554557	484197	1	0
1596422062.975546293	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	484197	554649	1	0
1596422063.020252254	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	554649	484197	1	0
1596422063.020536674	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	484197	554885	1	0
1596422063.040075834	eth:ethertype:ip:tcp:ssh	142	192.168.0.1	192.168.0.158	35658	22	35658	76	484197	554885	1	0
1596422063.040124882	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	554885	484273	1	0
1596422063.086561173	eth:ethertype:ip:tcp:ssh	422	192.168.0.1	192.168.0.158	35658	22	35658	356	484273	554885	1	0
1596422063.086596249	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	554885	484629	1	0
1596422063.087867556	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	554885	484629	1	0
1596422063.131519334	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	484629	554961	1	0
1596422063.487478110	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	554961	484629	1	0
1596422063.487776831	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	484629	555053	1	0
1596422063.532258115	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	555053	484629	1	0
1596422063.532547647	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	484629	555289	1	0
1596422063.863591240	eth:ethertype:ip:tcp:ssh	462	192.168.0.1	192.168.0.158	35658	22	35658	396	484629	555289	1	0
1596422063.864749682	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	555289	485025	1	0
1596422063.865020956	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	485025	555365	1	0
1596422064.003125549	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	555365	485025	1	0
1596422064.003413508	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	485025	555457	1	0
1596422064.048178526	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	555457	485025	1	0
1596422064.048480818	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	485025	555693	1	0
1596422064.169817183	eth:ethertype:ip:tcp:ssh	462	192.168.0.1	192.168.0.158	35658	22	35658	396	485025	555693	1	0
1596422064.170943845	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	555693	485421	1	0
1596422064.171215121	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	485421	555769	1	0
1596422064.543205152	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	555769	485421	1	0
1596422064.543498465	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	485421	555861	1	0
1596422064.588201258	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	555861	485421	1	0
1596422064.588484569	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	485421	556097	1	0
1596422064.784331869	eth:ethertype:ip:tcp:ssh	462	192.168.0.1	192.168.0.158	35658	22	35658	396	485421	556097	1	0
1596422064.785274980	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	556097	485817	1	0
1596422064.785545838	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	485817	556173	1	0
1596422065.055146433	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	556173	485817	1	0
1596422065.055439416	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	485817	556265	1	0
1596422065.100241950	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	556265	485817	1	0
1596422065.100529718	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	485817	556501	1	0
1596422065.400332148	eth:ethertype:ip:tcp:ssh	462	192.168.0.1	192.168.0.158	35658	22	35658	396	485817	556501	1	0
1596422065.401813184	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	556501	486213	1	0
1596422065.402087307	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	486213	556577	1	0
1596422065.567222681	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	556577	486213	1	0
1596422065.567526784	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	486213	556669	1	0
1596422065.612104679	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	556669	486213	1	0
1596422065.612407145	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	486213	556905	1	0
1596422065.705808245	eth:ethertype:ip:tcp:ssh	462	192.168.0.1	192.168.0.158	35658	22	35658	396	486213	556905	1	0
1596422065.706805400	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	556905	486609	1	0
1596422065.707074817	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	486609	556981	1	0
1596422066.079083420	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	556981	486609	1	0
1596422066.079395570	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	486609	557073	1	0
1596422066.123923873	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	557073	486609	1	0
1596422066.124213944	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	486609	557309	1	0
1596422066.144065266	eth:ethertype:ip:tcp:ssh	142	192.168.0.1	192.168.0.158	35658	22	35658	76	486609	557309	1	0
1596422066.187041931	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	557309	486685	1	0
1596422066.189065620	eth:ethertype:ip:tcp:ssh	422	192.168.0.1	192.168.0.158	35658	22	35658	356	486685	557309	1	0
1596422066.189081871	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	557309	487041	1	0
1596422066.189861093	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	557309	487041	1	0
1596422066.231518118	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	487041	557385	1	0
1596422066.591179306	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	557385	487041	1	0
1596422066.591470749	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	487041	557477	1	0
1596422066.635922555	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	557477	487041	1	0
1596422066.636217337	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	487041	557713	1	0
1596422066.934799595	eth:ethertype:ip:tcp:ssh	462	192.168.0.1	192.168.0.158	35658	22	35658	396	487041	557713	1	0
1596422066.935557760	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	557713	487437	1	0
1596422066.935842916	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	487437	557789	1	0
1596422067.103211532	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	557789	487437	1	0
1596422067.103504961	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	487437	557881	1	0
1596422067.148090145	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	557881	487437	1	0
1596422067.148390633	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	487437	558117	1	0
1596422067.193302558	eth:ethertype:ip:tcp:ssh	142	192.168.0.1	192.168.0.158	35658	22	35658	76	487437	558117	1	0
1596422067.235070956	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	558117	487513	1	0
1596422067.235369262	eth:ethertype:ip:tcp:ssh	422	192.168.0.1	192.168.0.158	35658	22	35658	356	487513	558117	1	0
1596422067.235379512	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	558117	487869	1	0
1596422067.236712215	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	558117	487869	1	0
1596422067.236983477	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	487869	558193	1	0
1596422067.458537532	eth:ethertype:ip:tcp:ssh	174	192.168.0.158	192.168.0.1	22	35658	22	108	558193	487869	1	0
1596422067.458832425	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	487869	558301	1	0
1596422067.499974333	eth:ethertype:ip:tcp:ssh	174	192.168.0.158	192.168.0.1	22	35658	22	108	558301	487869	1	0
1596422067.500256093	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	487869	558409	1	0
1596422067.523261869	eth:ethertype:ip:tcp:ssh	118	192.168.0.1	192.168.0.158	35658	22	35658	52	487869	558409	1	0
1596422067.567031051	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	558409	487921	1	0
1596422067.567311907	eth:ethertype:ip:tcp:ssh	386	192.168.0.1	192.168.0.158	35658	22	35658	320	487921	558409	1	0
1596422067.567318829	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	558409	488241	1	0
1596422067.571766643	eth:ethertype:ip:tcp:ssh	126	192.168.0.1	192.168.0.158	35658	22	35658	60	488241	558409	1	0
1596422067.571789027	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	558409	488301	1	0
1596422067.614992471	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	558409	488301	1	0
1596422067.655536320	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	488301	558501	1	0
1596422067.659903477	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	558501	488301	1	0
1596422067.660170240	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	488301	558737	1	0
1596422067.680515263	eth:ethertype:ip:tcp:ssh	142	192.168.0.1	192.168.0.158	35658	22	35658	76	488301	558737	1	0
1596422067.680537945	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	558737	488377	1	0
1596422067.726554986	eth:ethertype:ip:tcp:ssh	422	192.168.0.1	192.168.0.158	35658	22	35658	356	488377	558737	1	0
1596422067.726574467	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	558737	488733	1	0
1596422067.727287606	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	558737	488733	1	0
1596422067.771526950	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	488733	558813	1	0
1596422068.159632239	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	558813	488733	1	0
1596422068.159928813	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	488733	558905	1	0
1596422068.205646522	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	558905	488733	1	0
1596422068.205930585	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	488733	559141	1	0
1596422068.406838942	eth:ethertype:ip:tcp:ssl	122	172.217.165.131	192.168.0.158	443	49642	443	56	4150	1099	1	0
1596422068.406870015	eth:ethertype:ip:tcp	66	172.217.165.131	192.168.0.158	443	49642	443	0	4206	1099	1	0
1596422068.407173356	eth:ethertype:ip:tcp	66	192.168.0.158	172.217.165.131	49642	443	49642	0	1099	4207	1	0
1596422068.431408075	eth:ethertype:ip:tcp	66	172.217.165.131	192.168.0.158	443	49642	443	0	4207	1100	1	0
1596422068.471336254	eth:ethertype:ip:tcp:ssh	462	192.168.0.1	192.168.0.158	35658	22	35658	396	488733	559141	1	0
1596422068.472119597	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	559141	489129	1	0
1596422068.472390920	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	489129	559217	1	0
1596422068.671310393	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	559217	489129	1	0
1596422068.671598814	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	489129	559309	1	0
1596422068.716142640	eth:ethertype:ip:tcp:ssh	302	192.168.0.158	192.168.0.1	22	35658	22	236	559309	489129	1	0
1596422068.716478791	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	489129	559545	1	0
1596422068.777534800	eth:ethertype:ip:tcp:ssh	142	192.168.0.1	192.168.0.158	35658	22	35658	76	489129	559545	1	0
1596422068.819052059	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	559545	489205	1	0
1596422068.819350523	eth:ethertype:ip:tcp:ssh	474	192.168.0.1	192.168.0.158	35658	22	35658	408	489205	559545	1	0
1596422068.819364318	eth:ethertype:ip:tcp	66	192.168.0.158	192.168.0.1	22	35658	22	0	559545	489613	1	0
1596422068.820500793	eth:ethertype:ip:tcp:ssh	142	192.168.0.158	192.168.0.1	22	35658	22	76	559545	489613	1	0
1596422068.820760564	eth:ethertype:ip:tcp	66	192.168.0.1	192.168.0.158	35658	22	35658	0	489613	559621	1	0
1596422069.182977707	eth:ethertype:ip:tcp:ssh	158	192.168.0.158	192.168.0.1	22	35658	22	92	559621	489613	1	0
